machine_id,site_session_id,domain_id,event_date,event_time,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name
70402392,3368247103530,7101213156062330967,20110430,21:59:48,43,"FLIGHT - PHOENIX, AZ TO MINNEAPOLIS, MN THU, MAY 19~FRI, MAY 27",1,146.98,146.98,99,2,5,8,7,1,1,1,1,55112,orbitz.com
70402392,3555334098902,9530952911301729568,20110205,21:43:43,45,CAR - SPECIAL SPECIAL FEB 20 2011~FEB 26 2011,6,175.08,175.08,99,2,5,8,7,1,1,1,1,55112,expedia.com
70402392,3555334164438,1875457313788268580,20110205,22:15:28,43,FLIGHT - N/A,4,1380.44,1466.04,99,2,5,8,7,1,1,1,1,55112,delta.com
70402392,3825811066995,9530952911301729568,20110712,22:30:32,45,CAR - MIDSIZE CAR JUL 16 2011~JUL 20 2011,4,144.24,144.24,99,2,5,8,7,1,1,1,1,55112,expedia.com
70402392,3923249926272,7101213156062330967,20110725,22:51:33,43,"FLIGHT - MINNEAPOLIS, MN TO LOS ANGELES, CA SATURDAY, AUGUST 6~TUESDAY, AUGUST 9",1,308.00,308.00,99,2,5,8,7,1,1,1,1,55112,orbitz.com
70402392,3923249926272,7101213156062330967,20110725,22:51:33,43,FLIGHT - N/A,1,322.00,322.00,99,2,5,8,7,1,1,1,1,55112,orbitz.com
70402392,4848008302776,17475197073474272331,20110919,1:40:26,43,FLIGHT - ONTARIO INTERNATIONAL AIRPORT (ONT)~MINNEAPOLIS INTERNATIONAL AIRPORT (MSP) THU SEP 22,1,308.00,308.00,99,2,5,8,7,1,1,1,1,55112,travelocity.com
70408307,3666063790091,1875457313788268580,20110330,19:48:57,43,FLIGHT - N/A,3,449.31,481.41,99,3,6,11,6,1,2,1,0,30311,delta.com
70602520,3509226573875,3010609366849421442,20110509,20:38:41,44,"BOSTON, MA,  (BOS)~FORT LAUDERDALE, FL, XFL (FLL) FRI MAY 13~MON MAY 16",1,467.00,467.00,99,1,5,9,3,1,1,1,0,02301,jetblue.com
70621379,69271721545929,10326615452578885078,20111006,17:27:53,43,ADULT N/A,1,0.00,688.40,99,3,3,9,7,1,1,1,0,27262,aa.com
70621379,69271721545929,10326615452578885078,20111006,17:27:53,43,ADULT N/A,1,688.40,688.40,99,3,3,9,7,1,1,1,0,27262,aa.com
70829094,3634368680001,1037677886457106237,20110523,0:36:30,43,FLIGHT - ADULT N/A,5,320.00,506.00,99,1,2,10,2,0,1,1,0,02777,southwest.com
70829094,3955462312065,1037677886457106237,20110726,13:15:46,43,FLIGHT - ADULT N/A,1,103.00,159.00,99,1,2,10,2,0,1,1,0,02777,southwest.com
70829660,3783355863127,5127767531286671227,20110614,21:33:42,44,"HOTEL - SUPER 8 MOTEL - WYOMING/GRAND RAPIDS AREA SAT, JUN 18, ~SUN, JUN 19,",1,60.81,60.81,99,2,3,8,4,0,1,1,0,49442,priceline.com
70839368,3625945075743,17805502262469192295,20110419,23:38:41,43,"PHILADELPHIA, PA~DETROIT, MI SUNDAY, MAY 15, 2011",1,143.26,143.26,99,1,6,10,7,1,2,1,0,19027,usairways.com
70841669,3565766250432,17475197073474272331,20110114,15:06:14,43,FLIGHT - TAMPA INTERNATIONAL AIRPORT (TPA)~DETROIT WAYNE COUNTY (DTW) FRI JAN 14,1,266.00,285.95,99,3,2,3,5,1,1,1,0,32835,travelocity.com
70841669,3565766250432,17475197073474272331,20110114,15:06:14,45,CAR - INTERMEDIATE FRI JAN 14~THU JAN 20,6,125.28,125.28,99,3,2,3,5,1,1,1,0,32835,travelocity.com
70841669,4587561554094,17475197073474272331,20110909,16:04:57,45,CAR - COMPACT MON JUL 23~SUN JUL 29,6,219.96,219.96,99,3,2,3,5,1,1,1,0,32835,travelocity.com
70883550,3400877805498,9530952911301729568,20110108,22:03:50,44,HOTEL - DOUBLETREE HOTEL SAVANNAH HISTORIC DISTRICT SUN 1/16/2011~ MON 1/17/2011,1,72.10,72.10,99,3,2,7,5,1,2,1,0,30349,expedia.com
70888970,3496181895121,3010609366849421442,20110131,9:36:13,99,N/A N/A,1,19.00,19.00,99,4,2,8,7,1,2,1,0,89144,jetblue.com
70888970,3883783032962,1037677886457106237,20110727,18:50:33,43,FLIGHT - ADULT N/A,1,118.00,174.00,99,4,2,8,7,1,2,1,0,89144,southwest.com
70892041,4238375588006,5127767531286671227,20110901,16:25:23,44,"HOTEL - THE LODGE OF FOUR SEASONS SAT, SEP 17, ~SUN, SEP 18,",1,137.39,137.39,99,2,4,4,6,1,1,1,0,63385,priceline.com
70892489,4865237258431,5127767531286671227,20110926,2:23:04,44,"HOTEL - COUNTRY INN AND SUITES BY CARLSON OCALA FRI, NOV 4, ~SUN, NOV 6,",1,0.00,0.00,99,3,5,5,5,1,1,1,0,33844,priceline.com
70893877,3555270135927,1037677886457106237,20110716,22:31:35,43,FLIGHT - ADULT N/A,2,333.02,476.22,99,3,2,11,6,1,2,1,0,20706,southwest.com
70897556,4267180232849,1037677886457106237,20110811,15:44:54,43,FLIGHT - ADULT N/A,2,782.40,955.20,99,4,1,10,5,0,1,1,0,92260,southwest.com
70897556,69511227642092,1037677886457106237,20111110,20:39:49,43,FLIGHT - ADULT N/A,1,154.10,254.50,99,4,1,10,5,0,1,1,0,92260,southwest.com
70897556,70245657612554,17805502262469192295,20111210,2:48:32,43,"ONTARIO, CA~ONTARIO, CA TUESDAY, DECEMBER 13, 2011~FRIDAY, DECEMBER 30, 2011",1,542.32,542.32,99,4,1,10,5,0,1,1,0,92260,usairways.com
70897556,70569510310099,1037677886457106237,20111016,10:19:42,43,FLIGHT - ADULT N/A,1,209.10,309.50,99,4,1,10,5,0,1,1,0,92260,southwest.com
70933130,3920760606837,17805502262469192295,20110714,14:05:29,43,"CHARLOTTE, NC~CHARLOTTE, NC TUESDAY, JULY 26, 2011~WEDNESDAY, JULY 27, 2011",1,100.47,100.47,99,3,3,8,7,0,1,1,0,28215,usairways.com
70933391,3505867984833,1875457313788268580,20110115,18:07:37,43,FLIGHT - N/A,2,178.60,221.40,99,2,4,8,1,0,1,1,0,50010,delta.com
70942071,3447050997794,3010609366849421442,20110422,15:25:31,43,"NEW YORK CITY, NY, NYC (JFK)~FORT LAUDERDALE, FL, XFL (FLL) TUE JUN 21~TUE JUN 21",3,570.90,570.90,99,1,4,6,1,1,2,1,0,10455,jetblue.com
70942071,3526246010927,3010609366849421442,20110505,2:11:10,44,"SAN JUAN, PR, XPR (SJU)~NEW YORK CITY, NY, NYC (JFK) FRI SEP 09",3,465.90,465.90,99,1,4,6,1,1,2,1,0,10455,jetblue.com
70945589,3436753195071,17591158128419228596,20110521,13:49:35,9,"39113-CONTOURE COFFEE MAKER 10-CUP UNDER CABINET, WALL O N/A",1,82.00,82.00,99,1,6,7,5,1,1,1,0,18071,google.com
70949591,3645005434954,5127767531286671227,20110601,1:51:02,43,"FLIGHT THURSDAY, JUNE 16, 2011",1,0.00,323.00,99,3,3,4,4,1,1,1,0,70785,priceline.com
70949591,3645005434954,5127767531286671227,20110601,1:51:02,43,"FLIGHT SUNDAY, JUNE 19, 2011 (ARRIVES MONDAY, JUNE 20)",1,323.00,323.00,99,3,3,4,4,1,1,1,0,70785,priceline.com
70955696,67199032627446,5127767531286671227,20111120,22:38:29,44,"HOTEL - COUNTRY INN & SUITES CAPITOL HEIGHTS FRI, DEC 2, ~SUN, DEC 4,",1,0.00,0.00,99,3,4,2,1,1,5,1,0,20020,priceline.com
70955696,70107118178561,5127767531286671227,20111201,19:49:04,44,"HOTEL - COUNTRY INN & SUITES CAPITOL HEIGHTS SAT, DEC 3, ~SUN, DEC 4,",1,0.00,0.00,99,3,4,2,1,1,5,1,0,20020,priceline.com
70961025,3806306308087,5127767531286671227,20110310,22:58:17,43,"FLIGHT THURSDAY, SEPTEMBER 15, 2011",1,809.00,809.00,99,4,1,4,6,0,1,1,0,89113,priceline.com
70961025,3806306308087,5127767531286671227,20110310,22:58:17,43,"FLIGHT THURSDAY, AUGUST 11, 2011 (ARRIVES FRIDAY, AUGUST 12)",1,0.00,809.00,99,4,1,4,6,0,1,1,0,89113,priceline.com
70961053,3544130981941,1037677886457106237,20110511,21:54:47,43,FLIGHT - OCT. 20,2,342.32,342.32,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,3544130981941,1037677886457106237,20110511,21:54:47,43,FLIGHT - SENIOR N/A,2,171.16,192.56,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,3615605329855,10326615452578885078,20110113,21:05:32,43,"ADULT FEB 22, 2011",1,106.00,106.00,99,3,2,11,5,0,1,1,0,34135,aa.com
70961053,3741900541942,1037677886457106237,20110309,17:09:57,43,FLIGHT - APR. 11,1,282.80,302.80,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,3741900541942,1037677886457106237,20110309,17:09:57,43,FLIGHT - SENIOR APR~11,1,282.80,368.40,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,3741900541942,1037677886457106237,20110309,17:09:57,43,UNLIMITED MILEAGE N/A,1,10.24,71.05,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,3741900541942,1037677886457106237,20110309,17:09:57,45,"CAR - FULL-SIZE CAR MONDAY, APRIL 11, ~TUESDAY, APRIL 12,",1,41.01,71.05,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,3858316660859,1037677886457106237,20110720,15:43:56,45,CAR - MID-SIZE JUL. 24~JUL. 26,2,82.54,84.14,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,4824962175154,1037677886457106237,20110913,18:41:57,43,FLIGHT - N/A,1,221.40,221.40,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,4824962175154,1037677886457106237,20110913,18:41:57,43,FLIGHT - N/A,1,305.12,305.12,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,4824962175154,1037677886457106237,20110913,18:41:57,43,FLIGHT - SENIOR N/A,1,390.80,476.40,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,4824962175154,1037677886457106237,20110913,18:41:57,43,UNLIMITED MILEAGE N/A,1,27.60,134.55,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,4824962175154,1037677886457106237,20110913,18:41:57,45,"CAR - MID-SIZE CAR SATURDAY, NOVEMBER 5, 2011~TUESDAY, NOVEMBER 8, 2011",3,77.97,134.55,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,67160575643893,1037677886457106237,20111119,21:41:48,43,UNLIMITED MILEAGE N/A,1,69.92,333.56,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,67160575643893,1037677886457106237,20111119,21:41:48,45,"CAR - ECONOMY CAR TUESDAY, NOVEMBER 22, 2011~SATURDAY, NOVEMBER 26, 2011",4,201.96,333.56,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,69595971522760,1037677886457106237,20111005,17:40:20,43,FLIGHT - ADULT N/A,1,220.70,263.50,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,71371278848243,1037677886457106237,20111117,22:17:03,43,FLIGHT - N/A,1,322.80,322.80,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,71371278848243,1037677886457106237,20111117,22:17:03,43,UNLIMITED MILEAGE N/A,1,13.10,106.86,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961053,71371278848243,1037677886457106237,20111117,22:17:03,45,"CAR - COMPACT CAR WEDNESDAY, DECEMBER 14, 2011~FRIDAY, DECEMBER 16, 2011",2,91.08,106.86,99,3,2,11,5,0,1,1,0,34135,southwest.com
70961114,72107582951687,1037677886457106237,20111207,15:28:17,43,FLIGHT - ADULT N/A,1,330.80,502.00,99,3,4,7,5,1,1,1,0,40216,southwest.com
71043247,4129408618655,17475197073474272331,20110825,22:02:52,43,FLIGHT - OTTAWA MCDONALD CARTIER INTERNATIONAL AIRPORT (YOW)~TAMPA INTERNATIONAL AIRPORT (TPA) SUN SEP 25,1,169.85,169.85,99,3,2,10,7,0,1,1,0,33549,travelocity.com
71047476,3553016549428,1037677886457106237,20110510,22:02:37,43,FLIGHT - ADULT N/A,1,200.00,285.60,99,3,1,7,5,0,1,1,0,19702,southwest.com
71047476,3553016549428,1037677886457106237,20110510,22:02:37,43,FLIGHT - ADULT N/A,1,107.91,150.71,99,3,1,7,5,0,1,1,0,19702,southwest.com
71047476,3553016549428,1037677886457106237,20110510,22:02:37,43,FLIGHT - ADULT N/A,1,107.91,165.51,99,3,1,7,5,0,1,1,0,19702,southwest.com
71049570,3610292260864,7101213156062330967,20110319,16:08:58,44,"HOTEL - HOLIDAY INN EXPRESS WEST ATLANTIC CITY SAT, MAR 19, 2011~MON, MAR 21, 2011",2,180.10,180.10,99,3,1,5,1,0,1,1,0,30331,orbitz.com
71049570,70312718110949,7101213156062330967,20111103,14:39:38,44,"HOTEL - MICROTEL INN AND SUITES PITTSBURGH THU, NOV 3, 2011~FRI, NOV 4, 2011",1,64.99,64.99,99,3,1,5,1,0,1,1,0,30331,orbitz.com
71062767,3546958663623,1037677886457106237,20110121,4:20:47,43,FLIGHT - ADULT FEB~5,2,119.06,204.66,99,4,6,9,5,1,5,1,1,94564,southwest.com
71154090,4858289393848,5127767531286671227,20110919,16:39:17,44,"HOTEL - YARROW RESORT HOTEL AND CONFERENCE CENTRE SAT, OCT 1, ~SUN, OCT 2,",1,59.00,59.00,99,4,6,5,5,1,1,1,0,83221,priceline.com
71173330,3629055414302,9530952911301729568,20110418,16:59:56,43,FLIGHT - TAMPA TO NEW HAVEN WED APR 20 2011~WED MAY 11 2011,1,280.01,280.01,99,3,3,10,2,1,1,1,0,34668,expedia.com
71173330,68679920390383,1037677886457106237,20111113,18:28:50,43,FLIGHT - ADULT N/A,1,263.40,349.00,99,3,3,10,2,1,1,1,0,34668,southwest.com
71173631,3646286925795,9530952911301729568,20110218,16:39:06,44,HOTEL - DOUBLETREE HOTEL CHICAGO-WOOD DALE/ITASCA FRI 2/18/2011~ SAT 2/19/2011,1,58.65,58.65,99,3,2,6,6,0,3,1,0,30096,expedia.com
71173631,3690581135343,9530952911301729568,20110302,20:01:01,43,FLIGHT - ATLANTA TO NORFOLK THU MAR 3 2011~THU MAR 3 2011,1,636.00,636.00,99,3,2,6,6,0,3,1,0,30096,expedia.com
71173631,70185191411949,1875457313788268580,20111111,4:45:32,43,FLIGHT - N/A,3,943.26,1007.46,99,3,2,6,6,0,3,1,0,30096,delta.com
71249497,3666260529141,9530952911301729568,20110308,23:23:43,43,FLIGHT - BUFFALO TO ATLANTA THU MAR 24 2011~TUE MAR 29 2011,2,376.00,376.00,99,1,2,4,1,1,2,1,0,14215,expedia.com
71278533,3537833627668,1037677886457106237,20110408,15:35:14,43,FLIGHT - ADULT MAY~9,1,333.02,433.42,99,3,2,9,6,0,1,1,0,21078,southwest.com
71278533,3705260347376,1037677886457106237,20110303,19:21:09,43,FLIGHT - ADULT APR~27,3,217.68,346.08,99,3,2,9,6,0,1,1,0,21078,southwest.com
71278533,3705260347376,1037677886457106237,20110303,19:21:09,45,"CAR - SPORT UTILITIES WEDNESDAY, APRIL 27, ~THURSDAY, APRIL 28,",1,147.80,147.80,99,3,2,9,6,0,1,1,0,21078,southwest.com
71278533,3705260347376,1037677886457106237,20110303,19:21:09,43,FLIGHT - ADULT APR~27,1,268.83,354.43,99,3,2,9,6,0,1,1,0,21078,southwest.com
71278533,3800767729764,1037677886457106237,20110627,14:40:10,43,FLIGHT - ADULT N/A,1,137.67,223.27,99,3,2,9,6,0,1,1,0,21078,southwest.com
71278533,3808992759916,1037677886457106237,20110705,15:32:13,43,FLIGHT - ADULT N/A,2,334.88,420.48,99,3,2,9,6,0,1,1,0,21078,southwest.com
71278533,70042798330090,9530952911301729568,20111108,18:57:10,44,HOTEL - CONDADO LAGOON VILLAS AT CARIBE HILTON TUE 11/15/2011~MON 11/21/2011,6,0.00,2271.14,99,3,2,9,6,0,1,1,0,21078,expedia.com
71278533,70042798330090,9530952911301729568,20111108,18:57:10,46,PACKAGE N/A,1,2271.14,2271.14,99,3,2,9,6,0,1,1,0,21078,expedia.com
71278533,70042798330090,9530952911301729568,20111108,18:57:10,45,CAR - STANDARD SUV NOV 15 2011~NOV 21 2011,6,0.00,2271.14,99,3,2,9,6,0,1,1,0,21078,expedia.com
71278533,70042809340138,17805502262469192295,20111108,17:08:20,43,"CHARLOTTE, NC~CHARLOTTE, NC TUESDAY, NOVEMBER 15, 2011~MONDAY, NOVEMBER 21, 2011",1,618.00,618.00,99,3,2,9,6,0,1,1,0,21078,usairways.com
71280956,3580581056445,17805502262469192295,20110111,14:26:34,43,"NEW YORK, NY (LAGUARDIA)~COLUMBUS, OH WEDNESDAY, FEBRUARY 02, 2011~FRIDAY, FEBRUARY 04, 2011",1,193.49,193.49,99,1,3,8,7,1,1,1,0,08807,usairways.com
71280956,3581310341056,1875457313788268580,20110114,19:31:46,43,FLIGHT - N/A,1,316.28,336.18,99,1,3,8,7,1,1,1,0,08807,delta.com
71280956,3636558827519,17805502262469192295,20110318,1:57:52,43,"PHILADELPHIA, PA~PHILADELPHIA, PA FRIDAY, MARCH 18, 2011~SUNDAY, MARCH 20, 2011",1,0.00,0.00,99,1,3,8,7,1,1,1,0,08807,usairways.com
71280956,3643379093528,14244539005989555924,20110412,19:20:13,43,"FLIGHT -NEWARK, NJ (EWR)~CHICAGO, IL (ORD) N/A",1,293.40,293.40,99,1,3,8,7,1,1,1,0,08807,united.com
71280956,3801240440806,17805502262469192295,20110221,16:16:22,43,"NEWARK, NJ~LOUISVILLE, KY WEDNESDAY, MARCH 02, 2011~THURSDAY, MARCH 03, 2011",1,359.06,359.06,99,1,3,8,7,1,1,1,0,08807,usairways.com
71280956,4154920997013,17805502262469192295,20110815,21:00:27,43,"NEW YORK, NY (LAGUARDIA)~NEW YORK, NY (LAGUARDIA) FRIDAY, SEPTEMBER 09, 2011~SATURDAY, SEPTEMBER 10, 2011",1,137.68,137.68,99,1,3,8,7,1,1,1,0,08807,usairways.com
71280956,4702234677443,17805502262469192295,20110930,20:55:33,43,"NEW YORK, NY (LAGUARDIA)~NEW YORK, NY (LAGUARDIA) TUESDAY, NOVEMBER 08, 2011~WEDNESDAY, NOVEMBER 09, 2011",1,184.18,184.18,99,1,3,8,7,1,1,1,0,08807,usairways.com
71280956,69585164046536,1037677886457106237,20111005,15:28:25,43,FLIGHT - ADULT N/A,1,155.90,223.50,99,1,3,8,7,1,1,1,0,08807,southwest.com
71280956,71160942563600,17805502262469192295,20111216,0:01:55,43,"NEWARK, NJ~NEWARK, NJ WEDNESDAY, JANUARY 04, 2012~THURSDAY, JANUARY 05, 2012",1,238.14,238.14,99,1,3,8,7,1,1,1,0,08807,usairways.com
71280956,71160942563600,17805502262469192295,20111216,0:01:55,43,"NEW YORK, NY (LAGUARDIA)~NEW YORK, NY (LAGUARDIA) TUESDAY, JANUARY 10, 2012~THURSDAY, JANUARY 12, 2012",1,180.46,180.46,99,1,3,8,7,1,1,1,0,08807,usairways.com
71280956,71665058058454,17805502262469192295,20111019,14:54:41,43,"NEW YORK, NY (LAGUARDIA)~NEW YORK, NY (LAGUARDIA) TUESDAY, NOVEMBER 22, 2011~WEDNESDAY, NOVEMBER 23, 2011",1,109.76,109.76,99,1,3,8,7,1,1,1,0,08807,usairways.com
71280956,71772880244977,17805502262469192295,20111115,19:08:46,43,"NEW YORK, NY (LAGUARDIA)~NEW YORK, NY (LAGUARDIA) WEDNESDAY, DECEMBER 07, 2011~THURSDAY, DECEMBER 08, 2011",1,169.30,169.30,99,1,3,8,7,1,1,1,0,08807,usairways.com
71280956,71772880244977,17805502262469192295,20111115,19:08:46,43,"NEW YORK, NY (LAGUARDIA)~NEW YORK, NY (LAGUARDIA) SATURDAY, DECEMBER 10, 2011~SUNDAY, DECEMBER 11, 2011",1,189.76,189.76,99,1,3,8,7,1,1,1,0,08807,usairways.com
71280995,3511071215569,1037677886457106237,20110131,16:04:12,43,FLIGHT - AWARD TICKET MAR 07,1,0.00,5.00,99,1,4,8,3,1,1,1,0,02379,southwest.com
71280995,3511071215569,1037677886457106237,20110131,16:04:12,43,FLIGHT - ADULT MAR~7,1,342.33,427.93,99,1,4,8,3,1,1,1,0,02379,southwest.com
71346634,67862425899259,9530952911301729568,20111125,20:02:25,43,FLIGHT - NEW YORK TO SANTO DOMINGO SAT NOV 26 2011,1,305.00,305.00,99,1,2,4,4,1,5,1,1,11230,expedia.com
71349972,3553792823239,7101213156062330967,20110121,1:54:54,43,"FLIGHT - BURLINGTON, VT TO HAMPTON/NEWPORT NEWS/WILLIAMSBURG, VA SUNDAY, MARCH 13~THURSDAY, MARCH 17",2,716.02,716.02,99,1,2,2,7,0,1,1,0,05660,orbitz.com
71371535,3603496177687,1875457313788268580,20110411,17:32:23,43,FLIGHT - N/A,3,608.40,736.80,99,3,5,11,3,1,1,1,0,31792,delta.com
71371535,4119040299171,9530952911301729568,20110829,16:01:44,43,FLIGHT - TALLAHASSEE TO FORT LAUDERDALE WED SEP 28 2011,1,200.00,200.00,99,3,5,11,3,1,1,1,0,31792,expedia.com
71371535,4771963211965,1875457313788268580,20110924,14:18:55,43,FLIGHT - N/A,1,183.26,204.66,99,3,5,11,3,1,1,1,0,31792,delta.com
71426305,3523676409793,7101213156062330967,20110115,0:03:59,43,"FLIGHT - ATLANTA, GA TO BALTIMORE, MD THURSDAY, FEBRUARY 24~WEDNESDAY, MARCH 2",2,308.00,345.50,99,3,5,11,5,1,1,1,0,30178,orbitz.com
71513438,3608039919639,17591158128419228596,20110411,1:18:27,21,"THE WALK OF THE SPIRIT, THE WALK OF POWER: THE VITAL ROL N/A",1,29.97,50.90,99,3,6,8,1,1,2,1,0,29436,google.com
71513438,3608039919639,17591158128419228596,20110411,1:18:27,99,MEDITATION IMAGERY DELIVERY N/A,1,12.95,50.90,99,3,6,8,1,1,2,1,0,29436,google.com
71520305,70655708565719,1875457313788268580,20111020,2:18:58,43,FLIGHT - N/A,3,337.68,427.20,99,3,4,6,7,1,1,1,0,33063,delta.com
71535189,3684115615748,5127767531286671227,20110323,22:36:37,43,"FLIGHT SUNDAY, APRIL 10, 2011",1,179.00,179.00,99,3,4,10,7,0,1,1,0,33548,priceline.com
71540432,3503591133134,17475197073474272331,20110128,2:46:43,43,FLIGHT - JACKSONVILLE INTERNATIONAL AIRPORT (JAX)~PHILADELPHIA INTERNATIONAL AIRPORT (PHL) SAT JAN 29,1,109.00,109.00,99,3,2,6,5,1,1,1,0,32084,travelocity.com
71544838,67918200443097,17591158128419228596,20111022,18:21:29,52,SERVICE CHARGE N/A,1,1.35,46.35,99,4,3,10,6,0,5,1,1,92092,google.com
71544838,67918200443097,17591158128419228596,20111022,18:21:29,99,FERNANDO PEREZ N/A,1,45.00,46.35,99,4,3,10,6,0,5,1,1,92092,google.com
71547446,4187048513678,9530952911301729568,20110808,0:01:24,44,HOTEL - HAMPTON INN NIAGARA FALLS US WED 8/17/2011~ FRI 8/19/2011,2,378.00,378.00,99,2,6,6,5,1,1,1,0,44147,expedia.com
71630615,69175868068070,10326615452578885078,20111104,20:06:40,43,ADULT N/A,1,0.00,0.00,99,3,2,6,2,1,1,1,0,33312,aa.com
71675486,4188594442386,17805502262469192295,20110812,16:32:43,43,"WILMINGTON, NC~WILMINGTON, NC THURSDAY, DECEMBER 15, 2011~WEDNESDAY, DECEMBER 28, 2011",1,250.23,250.23,99,3,1,11,3,0,1,1,0,28465,usairways.com
71675923,71195104317649,17475197073474272331,20111014,15:48:54,43,FLIGHT - LOS ANGELES INTERNATIONAL AIRPORT (LAX)~ALBUQUERQUE (ABQ) FRI NOV 11,3,456.00,456.00,99,4,2,10,5,1,5,1,1,93619,travelocity.com
71675923,71195104317649,17475197073474272331,20111014,15:48:54,45,CAR - STANDARD FRI NOV 11~MON NOV 14,3,36.93,36.93,99,4,2,10,5,1,5,1,1,93619,travelocity.com
71677501,3598283116604,17475197073474272331,20110518,16:49:24,43,FLIGHT - BOSTON LOGAN INTERNATIONAL AIRPORT (BOS)~NEWPORT NEWS (PHF) THU MAY 19,1,111.00,111.00,99,3,2,11,1,1,1,1,0,27910,travelocity.com
71677501,4868633006266,3010609366849421442,20110921,16:14:38,44,"CHARLOTTE, NC (CLT)~BOSTON, MA (BOS) FRI OCT 21~MON OCT 24",2,326.00,326.00,99,3,2,11,1,1,1,1,0,27910,jetblue.com
71680393,3488860803136,3010609366849421442,20110522,6:09:52,43,"NEW YORK CITY, NY, NYC (JFK)~SANTIAGO, DR, XDR (STI) THU JUN 16~TUE JUN 21",1,288.00,288.00,99,1,2,8,1,1,5,1,1,10452,jetblue.com
71680393,3566823084137,3010609366849421442,20110702,14:06:42,43,"SANTO DOMINGO, DOMINICAN REPUBLIC (SDQ)~NEW YORK CITY, NY (JFK) THU JUL 07",2,398.00,398.00,99,1,2,8,1,1,5,1,1,10452,jetblue.com
71696240,3646894837772,5127767531286671227,20110331,15:23:13,43,"FLIGHT TUESDAY, MAY 3, 2011",1,538.00,538.00,99,2,1,1,1,0,1,1,0,57701,priceline.com
71696240,3646894837772,5127767531286671227,20110331,15:23:13,43,"FLIGHT FRIDAY, APRIL 22, 2011",1,0.00,538.00,99,2,1,1,1,0,1,1,0,57701,priceline.com
71735604,3772942061650,1037677886457106237,20110609,19:45:23,43,FLIGHT - ADULT N/A,1,107.91,187.51,99,3,2,10,5,0,5,1,0,21227,southwest.com
71740249,3454354001983,1037677886457106237,20110521,23:22:26,43,FLIGHT - ADULT N/A,1,276.28,361.88,99,4,2,10,6,1,2,1,0,95060,southwest.com
71762967,3510515470435,9530952911301729568,20110626,15:51:20,43,FLIGHT - ORLANDO TO BOSTON TUE JUN 28 2011,1,156.00,156.00,99,1,4,7,5,1,1,1,0,02719,expedia.com
71762967,71570250993876,7101213156062330967,20111017,0:01:59,43,"FLIGHT - PROVIDENCE, RI TO LOS ANGELES, CA WEDNESDAY, NOVEMBER 2~SUNDAY, NOVEMBER 6",1,288.00,307.85,99,1,4,7,5,1,1,1,0,02719,orbitz.com
71765578,3700858818635,1037677886457106237,20110602,1:04:24,43,FLIGHT - ADULT N/A,1,159.07,201.87,99,2,1,5,5,0,1,1,0,63088,southwest.com
71782265,4843975282882,1037677886457106237,20110929,3:24:34,43,FLIGHT - ADULT N/A,2,567.80,647.40,99,3,1,11,3,0,1,1,0,77081,southwest.com
71786769,3781653434365,1037677886457106237,20110316,16:01:24,43,FLIGHT - APR. 10,1,151.63,171.63,99,4,2,11,1,1,1,1,0,83646,southwest.com
71786769,3781653434365,1037677886457106237,20110316,16:01:24,43,FLIGHT - ADULT APR~10,1,151.63,151.63,99,4,2,11,1,1,1,1,0,83646,southwest.com
71788289,3895258779810,17591158128419228596,20110828,13:56:11,99,(1141 N/A,1,119.90,119.90,99,2,5,6,5,1,1,1,0,60459,google.com
71888034,3542508048321,3010609366849421442,20110115,1:31:50,43,"NEW YORK CITY, NY, NYC (JFK) TUE FEB 22",1,99.00,99.00,99,1,2,8,5,1,1,1,0,11561,jetblue.com
71888034,3572303138935,3010609366849421442,20110716,3:12:06,44,"NEW YORK CITY, NY (JFK)~WEST PALM BEACH, FL (PBI) SAT JUL 30",1,114.00,114.00,99,1,2,8,5,1,1,1,0,11561,jetblue.com
71888034,3631818674184,3010609366849421442,20110327,18:16:53,43,"FORT LAUDERDALE, FL, XFL (FLL)~NEW YORK CITY, NY, NYC (JFK) TUE APR 26",1,251.00,251.00,99,1,2,8,5,1,1,1,0,11561,jetblue.com
